0.0005233280000000002 0.001939 0.000372 
0.0005111509999999999 0.008073 0.000357 
0.0005510629999999997 0.004836 0.00037 
0.0005048550000000002 0.003349 0.000356 
0.0005142970000000006 0.003784 0.000359 
0.00051397 0.003161 0.000369 
0.0005103279999999998 0.001068 0.000361 
0.0004981190000000002 0.001045 0.000347 
0.000525928 0.003402 0.000365 
0.0005062729999999998 0.00166 0.000365 
0.000549190000000001 0.004725 0.000362 
0.0005542329999999999 0.003568 0.000363 
0.0005144290000000001 0.003802 0.000364 
0.0005129480000000005 0.002866 0.000358 
0.0005389810000000002 0.012219 0.000371 
0.0005100720000000003 0.001018 0.000373 
0.0005147739999999999 0.001121 0.000367 
0.0005735709999999986 0.020099 0.000364 
0.0005056789999999999 0.001232 0.000362 
0.0005063160000000003 0.001127 0.000361 
0.0005067309999999994 0.001177 0.000361 
0.0005121320000000001 0.001081 0.000357 
0.0005373379999999998 0.002482 0.000369 
0.000538283 0.009089 0.000359 
0.0005153710000000001 0.008935 0.000364 
0.0005091949999999993 0.002523 0.000362 
0.0005154110000000001 0.001045 0.000348 
0.0005198099999999997 0.000951 0.00038 
0.0005160449999999998 0.005095 0.000363 
0.000530967000000001 0.002206 0.000368 
